Sport,Naam,Website,Naam accommodatie,Adres accommodatie,Postcode accommodatie,Plaats accommodatie,Stadsdeel,Aangepast sporten,KvK,Stadspas,x,y,Sport_en,district_code,Count,Meta_Cat,Sub_Cat,All,Sport_count,sport_count_in_district
Zwemmen,Koninklijke Amsterdamse Zwemvereniging 1870 (Kon. AZ 1870),www.konaz.nl,Sloterparkbad,President Allendelaan 3,1064GW,Amsterdam,Nieuw-West,,40531455.0,,4.81712029,52.37001857,Swimming,F,1,physical sports,aquatic & paddle sports,All Sports,44,8
Zwemmen,Upstream Amsterdam,www.upstreamamsterdam.nl,Sloterparkbad,President Allendelaan 3,1064GW,Amsterdam,Nieuw-West,,40539117.0,,4.81712029,52.37001857,Swimming,F,1,physical sports,aquatic & paddle sports,All Sports,44,8
Zwemmen,Zwemmaatjes,www.zwemmaatjes.com,Sloterparkbad,President Allendelaan 3,1064GW,Amsterdam,Nieuw-West,,,,4.81712029,52.37001857,Swimming,F,1,physical sports,aquatic & paddle sports,All Sports,44,8
Zwemmen,Zwemschool Zwaantjes de,www.zwemschooldezwaantjes.nl,Sloterparkbad,President Allendelaan 3,1064GW,Amsterdam,Nieuw-West,,34248565.0,,4.81712029,52.37001857,Swimming,F,1,physical sports,aquatic & paddle sports,All Sports,44,8
Zwemmen,Amsterdamse Reddings Brigade (A.R.B.),www.amsterdamsereddingsbrigade.nl,Noorderparkbad,Sneeuwbalweg 5,1032VS,Amsterdam,Noord,,40531538.0,,4.91872836,52.39826964,Swimming,N,1,physical sports,aquatic & paddle sports,All Sports,44,11
Zwemmen,Het Y,www.het-y.nl,Noorderparkbad,Sneeuwbalweg 5,1032VS,Amsterdam,Noord,,40531843.0,ja,4.91872836,52.39826964,Swimming,N,1,physical sports,aquatic & paddle sports,All Sports,44,11
Zwemmen,Koninklijke Amsterdamse Zwemvereniging 1870 (Kon. AZ 1870),www.konaz.nl,Noorderparkbad,Sneeuwbalweg 5,1032VS,Amsterdam,Noord,,40531455.0,,4.91872836,52.39826964,Swimming,N,1,physical sports,aquatic & paddle sports,All Sports,44,11
Zwemmen,Upstream Amsterdam,www.upstreamamsterdam.nl,Noorderparkbad,Sneeuwbalweg 5,1032VS,Amsterdam,Noord,,40539117.0,,4.91872836,52.39826964,Swimming,N,1,physical sports,aquatic & paddle sports,All Sports,44,11
Zwemmen,Watervrienden Amsterdam,www.watervriendenamsterdam.nl,Noorderparkbad,Sneeuwbalweg 5,1032VS,Amsterdam,Noord,,40532054.0,,4.91872836,52.39826964,Swimming,N,1,physical sports,aquatic & paddle sports,All Sports,44,11
Zwemmen,Zwemvereniging Berlage,www.zvberlage.nl,Noorderparkbad,Sneeuwbalweg 5,1032VS,Amsterdam,Noord,,40534180.0,,4.91872836,52.39826964,Swimming,N,1,physical sports,aquatic & paddle sports,All Sports,44,11
Zwemmen,"Zwemvereniging Noord
Amsterdam (Z.N.A.)",www.zwemvereniging-zna.nl,Noorderparkbad,Sneeuwbalweg 5,1032VS,Amsterdam,Noord,,40531719.0,,4.91872836,52.39826964,Swimming,N,1,physical sports,aquatic & paddle sports,All Sports,44,11
